account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,plan_tier_sub,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,upgrade_flag,downgrade_flag,total_usage_count,total_usage_duration_secs,total_errors,distinct_features_used,ticket_count,avg_satisfaction,avg_resolution_hours,escalation_count,tenure_days,tenure_bucket,usage_bucket,mrr_bucket,churn_date,last_activity_date,days_since_last_activity,usage_rate_per_day,feature_breadth_ratio,tenure_months,support_tickets_per_month,clv_proxy,engagement_trend_ratio,has_support_tickets
A-271f46,Company_84,DevTools,US,2023-02-09,event,Pro,38,False,True,Enterprise,9154,109848,monthly,True,False,False,373,114563,16,36,1.0,4.0,36.0,0.0,547,1-2yr,Low,High,2024-08-09,2024-12-20,11,0.6819012797074955,0.9,18.233333333333334,0.054844606946983544,166907.93333333335,1.0837988826815643,1
A-157070,Company_85,FinTech,US,2023-11-09,ads,Pro,16,False,False,Basic,722,8664,annual,True,False,False,696,186928,26,70,3.0,3.0,42.333333333333336,1.0,418,1-2yr,High,Medium-Low,,2024-12-28,3,1.6650717703349283,1.75,13.933333333333334,0.21531100478468898,10059.866666666667,0.6036866359447005,1
A-40a557,Company_86,Cybersecurity,AU,2023-12-03,partner,Pro,16,True,False,Enterprise,3184,38208,monthly,True,False,False,402,114217,17,39,7.0,3.6666666666666665,30.571428571428573,0.0,394,0-3mo,Medium-Low,Medium-High,,2024-12-26,5,1.0203045685279188,0.975,13.133333333333333,0.5329949238578681,41816.53333333333,0.30944625407166126,1
A-66224b,Company_87,HealthTech,US,2024-10-18,other,Pro,92,True,False,Enterprise,0,0,annual,True,False,False,626,185229,29,59,6.0,3.5,39.833333333333336,0.0,74,0-3mo,High,Low,,2024-12-04,27,8.45945945945946,1.475,2.466666666666667,2.4324324324324325,0.0,0.021207177814029365,1
A-91e948,Company_88,EdTech,AU,2023-01-29,partner,Basic,41,False,False,Enterprise,8159,97908,monthly,True,False,False,404,115260,16,35,0.0,4.0,36.0,0.0,702,1-2yr,Medium-Low,High,,2024-12-26,5,0.5754985754985755,0.875,23.4,0.0,190920.59999999998,0.7876106194690266,0
A-104f1a,Company_89,Cybersecurity,US,2024-08-17,other,Pro,24,False,False,Basic,646,7752,monthly,True,False,False,438,156949,22,42,5.0,3.75,33.2,1.0,136,0-3mo,Medium-Low,Medium-Low,,2024-12-15,16,3.2205882352941178,1.05,4.533333333333333,1.1029411764705883,2928.5333333333333,0.15873015873015872,1
A-7988d1,Company_90,Cybersecurity,US,2023-12-20,other,Basic,33,False,False,Basic,0,0,monthly,True,False,False,449,138265,28,44,3.0,4.333333333333333,35.333333333333336,0.0,377,6-12mo,Medium-Low,Low,,2024-12-23,8,1.1909814323607426,1.1,12.566666666666666,0.2387267904509284,0.0,0.5067114093959731,1
A-faa28c,Company_91,HealthTech,US,2024-01-30,organic,Enterprise,48,False,False,Pro,2352,28224,monthly,True,False,False,585,162007,24,53,4.0,4.666666666666667,52.25,1.0,336,6-12mo,Medium-High,Medium-High,,2024-12-28,3,1.7410714285714286,1.325,11.2,0.35714285714285715,26342.399999999998,0.2662337662337662,1
A-f25509,Company_92,EdTech,US,2024-03-22,other,Enterprise,32,False,False,Basic,1083,12996,annual,True,False,True,229,73603,15,20,6.0,4.666666666666667,42.66666666666666,0.0,284,0-3mo,Low,Medium-High,,2024-12-28,3,0.8063380281690141,0.5,9.466666666666667,0.6338028169014085,10252.4,0.19895287958115182,1
A-3a7284,Company_93,FinTech,US,2024-11-17,organic,Enterprise,31,False,False,Pro,1519,18228,annual,True,True,False,609,191562,30,58,3.0,3.5,56.333333333333336,0.0,44,0-3mo,Medium-High,Medium-High,,2024-12-22,9,13.840909090909092,1.45,1.4666666666666666,2.0454545454545454,2227.8666666666663,0.020100502512562814,1
A-3a5ad8,Company_94,HealthTech,US,2023-12-05,organic,Enterprise,9,True,False,Enterprise,0,0,annual,True,False,False,506,127878,23,51,4.0,4.5,44.75,0.0,392,1-2yr,Medium-High,Low,,2024-12-15,16,1.2908163265306123,1.275,13.066666666666666,0.30612244897959184,0.0,0.3675675675675676,1
A-65a46c,Company_95,HealthTech,US,2023-11-04,event,Pro,1,False,False,Pro,1715,20580,annual,True,False,False,370,115219,21,35,8.0,4.0,45.125,0.0,423,1-2yr,Low,Medium-High,,2024-12-26,5,0.8747044917257684,0.875,14.1,0.5673758865248227,24181.5,0.7209302325581395,1
A-8b25f2,Company_96,Cybersecurity,US,2024-02-17,ads,Pro,6,False,True,Enterprise,2587,31044,monthly,True,False,False,565,159394,20,51,2.0,4.0,35.5,0.0,318,6-12mo,Medium-High,Medium-High,,2024-12-27,4,1.7767295597484276,1.275,10.6,0.18867924528301888,27422.2,0.317016317016317,1
A-fabe19,Company_97,DevTools,UK,2024-11-11,ads,Enterprise,1,False,False,Enterprise,0,0,monthly,False,True,False,337,112966,16,32,3.0,4.0,40.66666666666666,0.0,50,0-3mo,Low,Low,,2024-12-25,6,6.74,0.8,1.6666666666666667,1.7999999999999998,0.0,0.1423728813559322,1
A-adc1f3,Company_98,Cybersecurity,US,2024-08-05,organic,Pro,2,False,False,Enterprise,995,11940,monthly,True,False,False,334,120133,26,35,3.0,3.5,47.333333333333336,0.0,148,3-6mo,Low,Medium-Low,,2024-12-22,9,2.2567567567567566,0.875,4.933333333333334,0.6081081081081081,4908.666666666667,0.15172413793103448,1
A-503d5a,Company_99,FinTech,US,2023-10-21,other,Enterprise,4,False,True,Enterprise,11144,133728,annual,False,False,False,605,211565,32,58,9.0,4.0,36.55555555555556,0.0,437,1-2yr,Medium-High,High,,2024-12-15,16,1.3844393592677346,1.45,14.566666666666666,0.6178489702517163,162330.93333333332,0.5879265091863517,1
A-fd7ad3,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,Basic,551,6612,monthly,True,False,False,567,171957,42,51,8.0,4.166666666666667,48.75,1.0,60,0-3mo,Medium-High,Medium-Low,,2024-11-25,36,9.45,1.275,2.0,4.0,1102.0,0.0,1
A-186a44,Company_101,HealthTech,US,2023-08-07,ads,Enterprise,20,False,False,Basic,380,4560,monthly,False,False,False,614,205539,25,57,7.0,3.5,38.285714285714285,0.0,512,1-2yr,Medium-High,Medium-Low,,2024-11-27,34,1.19921875,1.425,17.066666666666666,0.41015625,6485.333333333333,0.7055555555555556,1
A-e888d1,Company_102,Cybersecurity,US,2023-03-28,other,Pro,14,False,False,Pro,833,9996,monthly,True,False,False,552,158087,36,50,5.0,4.0,43.0,1.0,644,3-6mo,Medium-High,Medium-Low,,2024-12-19,12,0.8571428571428571,1.25,21.466666666666665,0.23291925465838512,17881.733333333334,0.9233449477351916,1
A-69fad4,Company_103,FinTech,UK,2023-04-06,ads,Basic,6,False,True,Pro,0,0,monthly,True,False,False,412,124646,24,34,4.0,3.6666666666666665,43.0,0.0,438,1-2yr,Medium-Low,Low,2024-06-17,2024-12-15,16,0.9406392694063926,0.85,14.6,0.273972602739726,0.0,0.46099290780141844,1
A-9289f6,Company_104,EdTech,US,2023-05-31,event,Enterprise,1,False,False,Pro,1225,14700,annual,False,True,False,642,200375,38,65,6.0,4.333333333333333,37.5,0.0,580,0-3mo,High,Medium-High,,2024-11-29,32,1.106896551724138,1.625,19.333333333333332,0.3103448275862069,23683.333333333332,0.6090225563909775,1
A-f19409,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,Basic,665,7980,annual,False,False,False,659,209812,31,59,3.0,4.0,6.333333333333333,0.0,70,0-3mo,High,Medium-Low,2023-05-25,2024-12-27,4,9.414285714285715,1.475,2.3333333333333335,1.2857142857142856,1551.6666666666667,1.0030395136778116,1
A-22f2df,Company_106,DevTools,US,2024-12-14,ads,Basic,3,False,False,Basic,209,2508,annual,True,False,False,429,119127,17,39,5.0,5.0,44.8,0.0,17,0-3mo,Medium-Low,Low,,2024-12-09,22,25.235294117647058,0.975,0.5666666666666667,8.823529411764707,118.43333333333334,0.0,1
A-039727,Company_107,EdTech,AU,2024-11-02,organic,Pro,25,False,False,Enterprise,4975,59700,annual,True,True,False,768,249545,32,68,0.0,4.0,36.0,0.0,59,0-3mo,High,High,,2024-12-22,9,13.016949152542374,1.7,1.9666666666666666,0.0,9784.166666666666,0.047748976807639835,0
A-2e3bad,Company_108,FinTech,CA,2023-08-13,other,Pro,61,False,False,Basic,1159,13908,monthly,True,False,False,435,123738,26,40,5.0,3.5,31.4,0.0,506,6-12mo,Medium-Low,Medium-High,,2024-11-12,49,0.8596837944664032,1.0,16.866666666666667,0.2964426877470356,19548.466666666667,0.26453488372093026,1
A-484819,Company_109,HealthTech,US,2023-02-21,organic,Pro,18,False,False,Enterprise,3582,42984,monthly,True,True,False,336,116076,20,32,5.0,4.5,33.2,0.0,679,6-12mo,Low,High,,2024-12-21,10,0.4948453608247423,0.8,22.633333333333333,0.22091310751104565,81072.59999999999,0.7967914438502673,1
A-425e76,Company_110,DevTools,UK,2023-05-17,other,Enterprise,8,False,True,Enterprise,1791,21492,annual,True,False,False,438,136419,24,47,5.0,3.333333333333333,48.2,1.0,524,3-6mo,Medium-Low,Medium-High,2024-10-22,2024-12-21,10,0.8358778625954199,1.175,17.466666666666665,0.28625954198473286,31282.799999999996,0.7661290322580645,1
A-e83938,Company_111,DevTools,UK,2023-11-21,other,Pro,2,True,True,Basic,1026,12312,annual,False,False,False,266,87249,18,31,4.0,3.0,31.0,0.0,404,0-3mo,Low,Medium-High,2024-12-29,2024-12-15,16,0.6584158415841584,0.775,13.466666666666667,0.297029702970297,13816.8,0.33668341708542715,1
A-ad296b,Company_112,DevTools,AU,2024-07-15,event,Pro,38,False,False,Pro,1862,22344,annual,True,False,False,294,103805,12,30,3.0,3.6666666666666665,28.33333333333333,1.0,169,3-6mo,Low,Medium-High,,2024-12-14,17,1.7396449704142012,0.75,5.633333333333334,0.5325443786982248,10489.266666666668,0.13953488372093023,1
A-e51ec7,Company_113,FinTech,CA,2023-09-23,partner,Enterprise,2,False,False,Enterprise,1990,23880,monthly,True,False,False,417,126745,18,39,3.0,5.0,37.0,0.0,465,3-6mo,Medium-Low,Medium-High,,2024-12-05,26,0.896774193548387,0.975,15.5,0.1935483870967742,30845.0,0.2598187311178248,1
A-0aaf6e,Company_114,FinTech,US,2024-05-11,organic,Enterprise,3,False,False,Enterprise,3582,42984,monthly,True,False,False,599,172442,39,53,5.0,4.0,45.0,0.0,234,6-12mo,Medium-High,High,,2024-12-23,8,2.5598290598290596,1.325,7.8,0.6410256410256411,27939.6,0.2125506072874494,1
A-e61e98,Company_115,FinTech,US,2023-10-20,partner,Enterprise,19,False,True,Enterprise,6766,81192,annual,True,False,False,527,131994,25,54,6.0,4.6,30.33333333333333,1.0,365,6-12mo,Medium-High,High,2024-10-19,2024-12-27,4,1.4438356164383561,1.35,12.166666666666666,0.4931506849315069,82319.66666666666,0.7986348122866894,1
A-92a333,Company_116,FinTech,US,2023-03-24,event,Enterprise,9,False,False,Basic,171,2052,monthly,True,False,False,364,103645,30,35,4.0,4.0,23.25,1.0,648,1-2yr,Low,Low,,2024-12-20,11,0.5617283950617284,0.875,21.6,0.18518518518518517,3693.6000000000004,0.9361702127659575,1
A-95b24a,Company_117,FinTech,US,2023-06-06,event,Pro,38,False,True,Pro,0,0,annual,True,True,False,611,188856,34,60,5.0,4.25,21.2,0.0,574,1-2yr,Medium-High,Low,,2024-12-31,0,1.0644599303135889,1.5,19.133333333333333,0.2613240418118467,0.0,0.5953002610966057,1
A-42e5e1,Company_118,DevTools,US,2024-07-09,ads,Pro,1,False,True,Pro,490,5880,annual,False,False,False,411,116704,41,36,3.0,4.0,29.0,0.0,87,0-3mo,Medium-Low,Medium-Low,2024-10-04,2024-12-26,5,4.724137931034483,0.9,2.9,1.0344827586206897,1421.0,0.1643059490084986,1
A-7d514c,Company_119,HealthTech,DE,2024-02-03,organic,Enterprise,17,False,False,Enterprise,3383,40596,monthly,True,False,False,502,146707,30,46,3.0,5.0,33.333333333333336,0.0,332,6-12mo,Medium-High,High,,2024-12-11,20,1.5120481927710843,1.15,11.066666666666666,0.2710843373493976,37438.53333333333,0.16744186046511628,1
A-65aeb5,Company_120,DevTools,US,2024-01-25,partner,Pro,9,False,False,Basic,171,2052,annual,True,False,False,533,148034,40,48,2.0,5.0,42.5,0.0,341,0-3mo,Medium-High,Low,,2024-12-11,20,1.563049853372434,1.2,11.366666666666667,0.1759530791788856,1943.7,0.3095823095823096,1
A-e2cd1b,Company_121,DevTools,US,2024-02-04,other,Enterprise,15,False,False,Enterprise,3184,38208,annual,True,False,False,465,138043,18,48,5.0,4.0,37.8,0.0,331,6-12mo,Medium-Low,High,,2024-12-25,6,1.404833836858006,1.2,11.033333333333333,0.45317220543806647,35130.13333333333,0.2916666666666667,1
A-180abf,Company_122,DevTools,US,2023-08-14,event,Pro,64,False,True,Pro,3136,37632,monthly,True,True,False,499,136250,28,47,3.0,3.0,36.333333333333336,0.0,395,3-6mo,Medium-High,Medium-High,2024-09-12,2024-12-17,14,1.2632911392405064,1.175,13.166666666666666,0.2278481012658228,41290.666666666664,0.6045016077170418,1
A-f17767,Company_123,DevTools,US,2023-01-30,event,Enterprise,1,True,True,Pro,735,8820,annual,True,False,False,713,208977,38,66,3.0,4.0,36.333333333333336,1.0,93,3-6mo,High,Medium-Low,2023-05-03,2024-12-25,6,7.666666666666667,1.65,3.1,0.9677419354838709,2278.5,0.9322493224932249,1
A-5a184f,Company_124,DevTools,DE,2023-06-19,other,Enterprise,1,False,True,Basic,684,8208,annual,True,False,False,587,175629,29,52,3.0,4.333333333333333,15.333333333333334,0.0,450,6-12mo,Medium-High,Medium-Low,2024-09-11,2024-12-10,21,1.3044444444444445,1.3,15.0,0.2,10260.0,0.9566666666666667,1
A-7df7a7,Company_125,DevTools,US,2023-01-28,organic,Basic,7,False,True,Enterprise,5970,71640,annual,True,False,False,922,256811,47,81,3.0,4.0,28.0,1.0,529,1-2yr,High,High,2024-07-10,2024-12-19,12,1.7429111531190926,2.025,17.633333333333333,0.17013232514177695,105271.0,0.8626262626262626,1
A-1ac5e0,Company_126,DevTools,US,2024-10-20,event,Basic,33,False,True,Enterprise,0,0,monthly,False,False,False,558,167904,31,52,7.0,3.8,40.42857142857143,0.0,72,0-3mo,Medium-High,Low,,2024-12-11,20,7.75,1.3,2.4,2.916666666666667,0.0,0.012704174228675136,1
A-52dd88,Company_127,Cybersecurity,US,2023-02-21,ads,Pro,23,False,False,Pro,1470,17640,annual,True,False,False,516,180823,33,48,1.0,4.0,72.0,0.0,679,1-2yr,Medium-High,Medium-High,,2024-11-22,39,0.759941089837997,1.2,22.633333333333333,0.044182621502209134,33271.0,0.7671232876712328,1
A-bece89,Company_128,Cybersecurity,IN,2023-12-01,event,Pro,26,False,False,Pro,1862,22344,annual,True,False,False,176,48112,13,19,4.0,4.0,32.5,1.0,396,6-12mo,Low,Medium-High,,2024-12-28,3,0.4444444444444444,0.475,13.2,0.30303030303030304,24578.399999999998,0.543859649122807,1
A-029f69,Company_129,Cybersecurity,CA,2024-03-07,event,Basic,3,False,False,Basic,646,7752,annual,True,False,False,789,241275,42,80,2.0,3.0,42.0,0.0,299,6-12mo,High,Medium-Low,,2024-12-31,0,2.6387959866220734,2.0,9.966666666666667,0.20066889632107024,6438.466666666667,0.18646616541353384,1
A-5c046d,Company_130,EdTech,FR,2024-07-06,partner,Basic,93,False,False,Enterprise,18507,222084,annual,True,False,False,475,127926,23,45,1.0,3.0,13.0,0.0,178,3-6mo,Medium-Low,High,,2024-12-17,14,2.668539325842697,1.125,5.933333333333334,0.16853932584269662,109808.20000000001,0.09699769053117784,1
A-fb186e,Company_131,EdTech,IN,2024-10-27,organic,Basic,29,False,False,Enterprise,0,0,annual,True,False,False,207,72170,7,16,6.0,3.6666666666666665,26.166666666666668,0.0,65,0-3mo,Low,Low,,2024-10-28,64,3.1846153846153844,0.4,2.1666666666666665,2.7692307692307696,0.0,0.0,1
A-ae052e,Company_132,FinTech,CA,2023-09-11,other,Basic,39,False,False,Basic,0,0,annual,True,False,False,300,88383,12,28,4.0,4.0,31.25,0.0,477,1-2yr,Low,Low,,2024-12-01,30,0.6289308176100629,0.7,15.9,0.25157232704402516,0.0,0.2396694214876033,1
A-9f9299,Company_133,FinTech,US,2023-09-02,organic,Enterprise,28,True,False,Pro,1372,16464,annual,True,False,False,830,258465,54,78,5.0,5.0,36.2,0.0,486,6-12mo,High,Medium-High,,2024-12-26,5,1.7078189300411524,1.95,16.2,0.308641975308642,22226.399999999998,0.9036697247706422,1
A-96e141,Company_134,DevTools,UK,2023-08-12,partner,Basic,14,False,False,Enterprise,4975,59700,monthly,True,False,False,346,81587,19,35,5.0,4.333333333333333,32.8,0.0,507,6-12mo,Low,High,,2024-12-17,14,0.6824457593688363,0.875,16.9,0.2958579881656805,84077.5,0.9885057471264368,1
A-117171,Company_135,HealthTech,FR,2024-09-12,organic,Basic,45,False,True,Pro,2205,26460,annual,True,False,False,208,59864,11,19,6.0,3.6666666666666665,32.5,1.0,63,0-3mo,Low,Medium-High,2024-11-14,2024-12-11,20,3.3015873015873014,0.475,2.1,2.857142857142857,4630.5,0.03482587064676617,1
A-313be3,Company_136,EdTech,US,2023-11-15,partner,Enterprise,47,True,False,Pro,2303,27636,monthly,True,False,False,560,164545,40,54,4.0,5.0,22.5,1.0,412,3-6mo,Medium-High,Medium-High,,2024-12-19,12,1.3592233009708738,1.35,13.733333333333333,0.29126213592233013,31627.866666666665,0.42493638676844786,1
A-671f31,Company_137,DevTools,US,2024-11-24,ads,Basic,59,False,False,Enterprise,0,0,annual,True,False,True,167,43449,16,17,7.0,4.2,33.0,0.0,37,0-3mo,Low,Low,,2024-12-25,6,4.513513513513513,0.425,1.2333333333333334,5.675675675675675,0.0,0.04375,1
A-bbc346,Company_138,FinTech,US,2024-08-29,partner,Enterprise,19,False,False,Pro,0,0,annual,True,False,True,650,179376,37,59,3.0,4.5,45.333333333333336,0.0,124,0-3mo,High,Low,,2024-12-23,8,5.241935483870968,1.475,4.133333333333334,0.7258064516129031,0.0,0.03668261562998405,1
A-c16101,Company_139,EdTech,IN,2024-09-06,other,Basic,7,False,False,Pro,343,4116,monthly,True,False,False,561,185984,29,53,4.0,5.0,28.0,1.0,116,0-3mo,Medium-High,Medium-Low,,2024-12-20,11,4.836206896551724,1.325,3.8666666666666667,1.0344827586206897,1326.2666666666667,0.11752988047808766,1
A-50f3f7,Company_140,HealthTech,US,2023-12-22,partner,Basic,31,False,True,Enterprise,6169,74028,annual,True,False,False,685,206893,45,68,6.0,5.0,37.833333333333336,1.0,375,1-2yr,High,High,,2024-12-28,3,1.8266666666666667,1.7,12.5,0.48,77112.5,0.4094650205761317,1
A-7da956,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,Enterprise,2985,35820,monthly,True,False,True,543,150431,35,47,3.0,5.0,32.666666666666664,0.0,212,6-12mo,Medium-High,Medium-High,,2024-12-22,9,2.561320754716981,1.175,7.066666666666666,0.42452830188679247,21094.0,0.1960352422907489,1
A-019782,Company_142,DevTools,FR,2023-04-19,event,Enterprise,11,False,False,Enterprise,0,0,annual,False,False,False,562,160848,30,50,2.0,3.0,10.0,0.0,622,1-2yr,Medium-High,Low,,2024-12-20,11,0.9035369774919614,1.25,20.733333333333334,0.09646302250803858,0.0,0.9446366782006921,1
A-df10db,Company_143,DevTools,US,2023-06-06,other,Enterprise,2,True,False,Enterprise,2388,28656,monthly,True,False,False,697,214976,40,57,2.0,3.0,68.5,1.0,574,1-2yr,High,Medium-High,,2024-12-24,7,1.2142857142857142,1.425,19.133333333333333,0.10452961672473868,45690.4,0.7083333333333334,1
A-3932db,Company_144,HealthTech,CA,2023-10-04,other,Pro,19,True,True,Enterprise,0,0,monthly,True,False,False,434,134963,28,44,6.0,4.333333333333333,41.0,0.0,454,1-2yr,Medium-Low,Low,,2024-12-21,10,0.9559471365638766,1.1,15.133333333333333,0.39647577092511016,0.0,0.8389830508474576,1
A-4f18f0,Company_145,DevTools,CA,2024-04-21,other,Pro,24,True,False,Basic,456,5472,monthly,True,False,False,544,168051,25,55,5.0,4.0,39.2,0.0,254,6-12mo,Medium-High,Medium-Low,,2024-12-22,9,2.141732283464567,1.375,8.466666666666667,0.5905511811023622,3860.8,0.14526315789473684,1
A-4c6f11,Company_146,FinTech,CA,2023-11-27,organic,Pro,24,True,True,Basic,456,5472,monthly,True,False,False,268,84855,4,23,3.0,4.333333333333333,44.66666666666666,0.0,326,6-12mo,Low,Medium-Low,2024-10-18,2024-12-23,8,0.8220858895705522,0.575,10.866666666666667,0.2760736196319018,4955.2,0.4486486486486487,1
A-8ae05d,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,Enterprise,0,0,monthly,True,False,False,203,77446,10,19,1.0,4.0,47.0,0.0,269,3-6mo,Low,Low,,2024-12-24,7,0.7546468401486989,0.475,8.966666666666667,0.11152416356877323,0.0,0.4,1
A-b78bf8,Company_148,DevTools,US,2024-11-15,event,Pro,33,False,False,Pro,1617,19404,monthly,True,False,False,421,123802,11,39,5.0,4.2,24.2,0.0,46,0-3mo,Medium-Low,Medium-High,,2024-12-06,25,9.152173913043478,0.975,1.5333333333333334,3.260869565217391,2479.4,0.0,1
A-eafc6e,Company_149,DevTools,US,2023-07-06,partner,Pro,27,False,True,Basic,0,0,monthly,True,False,False,300,90218,15,30,1.0,4.0,64.0,0.0,525,0-3mo,Low,Low,2024-12-12,2024-11-30,31,0.5714285714285714,0.75,17.5,0.05714285714285714,0.0,0.2875536480686695,1
A-37f969,Company_150,HealthTech,IN,2023-10-14,partner,Enterprise,30,False,False,Enterprise,5970,71640,annual,True,True,False,312,107852,14,31,5.0,3.6666666666666665,22.2,1.0,444,6-12mo,Low,High,,2024-12-25,6,0.7027027027027027,0.775,14.8,0.33783783783783783,88356.0,0.3448275862068966,1
A-10b8f2,Company_151,HealthTech,DE,2023-01-11,organic,Basic,47,True,False,Pro,2352,28224,annual,True,False,False,560,173183,23,53,3.0,4.333333333333333,46.333333333333336,0.0,720,1-2yr,Medium-High,Medium-High,,2024-12-26,5,0.7777777777777778,1.325,24.0,0.125,56448.0,1.1538461538461537,1
A-439b2f,Company_152,DevTools,US,2024-02-21,ads,Enterprise,1,False,True,Pro,1274,15288,monthly,True,True,False,171,54271,5,17,3.0,4.0,18.33333333333333,0.0,271,6-12mo,Low,Medium-High,2024-11-18,2024-12-29,2,0.6309963099630996,0.425,9.033333333333333,0.33210332103321033,11508.466666666667,0.20422535211267606,1
A-544d0a,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,Enterprise,398,4776,annual,False,True,False,510,152826,22,42,2.0,4.0,38.5,1.0,243,6-12mo,Medium-High,Medium-Low,,2024-12-18,13,2.0987654320987654,1.05,8.1,0.2469135802469136,3223.7999999999997,0.275,1
A-ba6516,Company_154,FinTech,US,2023-10-29,ads,Pro,27,False,False,Enterprise,5373,64476,annual,True,False,False,642,213554,32,57,6.0,4.0,31.5,0.0,429,3-6mo,High,High,,2024-12-19,12,1.4965034965034965,1.425,14.3,0.4195804195804196,76833.90000000001,0.5,1
A-712426,Company_155,HealthTech,US,2024-11-10,other,Enterprise,9,False,False,Enterprise,0,0,annual,True,False,False,696,214681,31,63,6.0,4.4,37.333333333333336,0.0,51,0-3mo,High,Low,,2024-12-27,4,13.647058823529411,1.575,1.7,3.5294117647058822,0.0,0.017543859649122806,1
A-038089,Company_156,DevTools,FR,2023-12-19,other,Pro,5,False,True,Basic,95,1140,annual,True,False,False,210,63673,15,18,6.0,3.6666666666666665,30.166666666666668,0.0,372,1-2yr,Low,Low,2024-12-25,2024-11-28,33,0.5645161290322581,0.45,12.4,0.48387096774193544,1178.0,0.25,1
A-afa505,Company_157,DevTools,US,2023-12-27,partner,Basic,70,True,False,Enterprise,13930,167160,monthly,False,True,False,507,162673,28,50,4.0,3.0,37.25,1.0,370,0-3mo,Medium-High,High,,2024-12-30,1,1.3702702702702703,1.25,12.333333333333334,0.3243243243243243,171803.33333333334,0.37771739130434784,1
A-d5a319,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,Enterprise,2985,35820,annual,True,False,False,604,212655,43,55,1.0,4.0,17.0,1.0,607,1-2yr,Medium-High,Medium-High,,2024-12-20,11,0.9950576606260296,1.375,20.233333333333334,0.049423393739703454,60396.5,0.5688311688311688,1
A-f97b9a,Company_159,FinTech,US,2023-07-09,event,Pro,16,False,False,Pro,784,9408,annual,True,False,False,561,173241,33,51,7.0,3.6666666666666665,31.714285714285715,0.0,541,1-2yr,Medium-High,Medium-Low,,2024-12-29,2,1.0369685767097967,1.275,18.033333333333335,0.38817005545286504,14138.133333333335,0.6308139534883721,1
A-2f6a32,Company_160,HealthTech,US,2024-08-26,organic,Basic,19,False,False,Basic,361,4332,annual,True,False,False,654,207283,46,64,2.0,3.5,41.0,0.0,127,3-6mo,High,Medium-Low,,2024-12-27,4,5.149606299212598,1.6,4.233333333333333,0.47244094488188976,1528.2333333333333,0.08099173553719008,1
A-856b1e,Company_161,FinTech,US,2023-10-31,partner,Basic,19,False,False,Basic,0,0,monthly,True,False,False,230,63418,24,22,5.0,4.0,36.0,1.0,427,1-2yr,Low,Low,,2024-12-07,24,0.5386416861826698,0.55,14.233333333333333,0.351288056206089,0.0,0.7692307692307693,1
A-17939a,Company_162,HealthTech,US,2024-12-26,organic,Basic,1,False,False,Basic,266,3192,annual,True,False,False,440,121725,43,46,7.0,4.5,38.0,0.0,5,0-3mo,Medium-Low,Low,,2024-12-04,27,88.0,1.15,0.16666666666666666,42.0,44.33333333333333,0.0,1
A-d27f50,Company_163,Cybersecurity,UK,2024-07-20,ads,Enterprise,44,False,False,Basic,836,10032,annual,False,False,False,481,170101,31,49,4.0,3.75,37.5,0.0,164,3-6mo,Medium-Low,Medium-Low,,2024-12-19,12,2.932926829268293,1.225,5.466666666666667,0.7317073170731707,4570.133333333333,0.13443396226415094,1
A-e36807,Company_164,EdTech,AU,2024-05-17,other,Pro,6,False,False,Enterprise,1791,21492,monthly,True,False,False,446,140849,27,47,2.0,4.5,41.0,0.0,228,6-12mo,Medium-Low,Medium-High,,2024-12-29,2,1.956140350877193,1.175,7.6,0.2631578947368421,13611.599999999999,0.2706552706552707,1
A-ff79f2,Company_165,DevTools,US,2024-04-25,ads,Basic,8,False,True,Enterprise,3781,45372,annual,True,False,False,393,133848,12,39,2.0,4.0,50.0,0.0,250,6-12mo,Medium-Low,High,,2024-11-22,39,1.572,0.975,8.333333333333334,0.24,31508.333333333336,0.1945288753799392,1
A-5b1bcd,Company_166,DevTools,US,2023-09-16,organic,Pro,73,False,False,Pro,3577,42924,annual,False,True,False,869,251284,54,79,4.0,4.5,43.25,0.0,472,6-12mo,High,High,,2024-12-31,0,1.8411016949152543,1.975,15.733333333333333,0.2542372881355932,56278.13333333333,0.49312714776632305,1
A-71615e,Company_167,EdTech,US,2024-05-18,organic,Basic,15,False,False,Pro,735,8820,annual,True,False,False,620,194799,41,60,1.0,4.0,49.0,0.0,227,0-3mo,High,Medium-Low,,2024-12-22,9,2.7312775330396475,1.5,7.566666666666666,0.13215859030837004,5561.5,0.23015873015873015,1
A-794a0b,Company_168,HealthTech,DE,2023-06-02,organic,Basic,23,False,False,Enterprise,6169,74028,monthly,True,False,False,347,94200,31,37,0.0,4.0,36.0,0.0,578,1-2yr,Low,High,,2024-12-20,11,0.6003460207612457,0.925,19.266666666666666,0.0,118856.06666666667,1.4609929078014185,0
